exp,out,measure,est,lo,hi,p,n,adj,q
high_bodyfat,atherogenic_dyslipidemia,OR,1.96542822749531,1.67530237032819,2.30579755980326,1.14289446611902e-15,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.070384675569175e-15
sarcopenia,atherogenic_dyslipidemia,OR,0.390585573898278,0.287957743996745,0.529789851872057,3.0223675909912903e-09,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.57085102189588e-09
sbp,atherogenic_dyslipidemia,OR,1.11961765515231,1.07553651337599,1.16550547390903,3.83250352229495e-08,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.921406928123718e-08
dbp,atherogenic_dyslipidemia,OR,1.1995588385663,1.15584918535532,1.24492141830785,1.54713895005903e-21,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.85220247738905e-21
glucose,atherogenic_dyslipidemia,OR,1.22960224197396,1.18924486039278,1.27132916342227,4.1134980342215e-33,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.650084291176324e-32
hba1c,atherogenic_dyslipidemia,OR,1.2911713918257,1.24435653896295,1.33974750071109,1.4594181011662699e-40,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.666758174199225e-40
homa_ir,atherogenic_dyslipidemia,OR,1.70871109293172,1.6078502272111,1.81589898716642,5.70417255950879e-60,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.574750134268676e-59
tchol,atherogenic_dyslipidemia,OR,1.18631486093676,1.14586261870124,1.22819518353303,1.0192781195833e-21,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.210999586021809e-21
ldl,atherogenic_dyslipidemia,OR,0.887948328420479,0.841943324888233,0.936467112022522,1.25118938921837e-05,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.2586822290246538e-05
alt,atherogenic_dyslipidemia,OR,1.19604190124132,1.15008570189344,1.24383446135347,5.931868604788591e-19,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.7410034355054515e-18
ast,atherogenic_dyslipidemia,OR,1.07441783529441,1.04027990982663,1.10967603420421,1.36386866267558e-05,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.4583139354879183e-05
creatinine,atherogenic_dyslipidemia,OR,1.05365978422135,1.00033268919264,1.10982971253434,0.0486505570153515,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.06372155515361398
egfr,atherogenic_dyslipidemia,OR,0.87991629382349,0.833788629552322,0.928595877532868,3.37462309079556e-06,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.311960980234712e-06
hemoglobin,atherogenic_dyslipidemia,OR,1.33015321425737,1.26056532561157,1.4035826128573,6.34157686598682e-25,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.1642474536827116e-24
platelet,atherogenic_dyslipidemia,OR,1.14555349784566,1.10449227371672,1.18814123706853,3.82626229028784e-13,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.584705395728144e-13
wbc,atherogenic_dyslipidemia,OR,1.30076308039137,1.25389064843548,1.34938767859892,2.1781463767201298e-43,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0437321821507887e-42
fib4,atherogenic_dyslipidemia,OR,0.740701201287554,0.638254784576194,0.859591315015564,7.93822457104787e-05,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00013718560814146517
vitd,atherogenic_dyslipidemia,OR,0.910324530603652,0.850382071778598,0.974492264736402,0.0069629293267336,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.01020959079465268
fn_bmd,atherogenic_dyslipidemia,OR,0.843918079096257,0.7482055685269,0.951874396802101,0.0059474049855497,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00879007988212591
ls_bmd,atherogenic_dyslipidemia,OR,0.950116563949381,0.868427002822907,1.03949034536765,0.265151925358775,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.3100481677004003
insulin,atherogenic_dyslipidemia,OR,1.65118184534238,1.55307855831164,1.75548202104609,8.685416638075491e-53,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.847866465816463e-52
hsi,atherogenic_dyslipidemia,OR,1.88574336817274,1.76001712650763,2.02045082235287,7.01279219856876e-69,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.8909018066057765e-68
dm,atherogenic_dyslipidemia,OR,1.56286051196367,1.41302736941717,1.7285815071387,6.286102738667679e-18,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.795592363794612e-17
prediabetes,atherogenic_dyslipidemia,OR,1.13006446203309,1.04631254299083,1.22052028995061,0.0018741969331549,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0028913366616607787
htn,atherogenic_dyslipidemia,OR,1.12150336855098,1.02926810015694,1.22200406821061,0.0088692545118268,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.012802259996169667
high_ldl,atherogenic_dyslipidemia,OR,0.766735080528761,0.635580108105681,0.924954504107444,0.0055657201389106,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.008267594402886179
insulin_resistance,atherogenic_dyslipidemia,OR,2.4279976927585,2.1466104669865,2.74627040476351,4.66700592184393e-42,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.1799993178692732e-41
ckd,atherogenic_dyslipidemia,OR,1.36731336181858,1.15554045755996,1.61789733728177,0.000276980289648,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0004599361528242603
high_alt,atherogenic_dyslipidemia,OR,1.79582684354152,1.59777037843791,2.0184339974667,2.06209981848863e-22,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.632616950426442e-22
high_ast,atherogenic_dyslipidemia,OR,1.43358661454932,1.23241212720188,1.66760009582276,3.16748434502557e-06,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.93397865062769e-06
adv_fibrosis,atherogenic_dyslipidemia,OR,0.558179612908589,0.444646141407975,0.700702089261837,5.335269050425e-07,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0439343108664916e-06
anemia,atherogenic_dyslipidemia,OR,0.713065986194001,0.620144567510312,0.819910593925129,2.16083895271252e-06,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.096057476562699e-06
leukocytosis,atherogenic_dyslipidemia,OR,1.46344082956396,1.10137587609101,1.94453057137588,0.0086885025414754,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.01255164313005593
vitd_deficiency,atherogenic_dyslipidemia,OR,1.15069368090384,1.00615369264092,1.31599770189839,0.0406329043181819,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.054044217903563695
osteoporosis,atherogenic_dyslipidemia,OR,1.09545751778856,0.850028272785158,1.41174971668592,0.48149310933375,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5304406415619228
current_smoking,atherogenic_dyslipidemia,OR,1.82293417259485,1.65292646490774,2.01042760713468,1.61273953916876e-32,34795,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",6.37493676425631e-32
age,insulin_resistance,OR,1.1193512241351,1.07364029330752,1.16700832744722,1.36758669003427e-07,15529,unadjusted,2.758671433161912e-07
men,insulin_resistance,OR,1.30292475227215,1.19739629065147,1.41775360700326,1.1052905475605701e-09,15529,unadjusted,2.4452470530831204e-09
bmi,insulin_resistance,OR,2.9097491052666,2.74351972640648,3.08605029302617,1.0225102010739399e-191,15529,"Age, years, Male sex",2.1959030049892783e-190
smoking,insulin_resistance,OR,1.11111202064818,0.985487539335376,1.25275041352781,0.0854663685680694,15529,"Age, years, Male sex",0.10790724561289784
alcohol,insulin_resistance,OR,0.787362233884039,0.692630855668578,0.89505005772296,0.0002676758019213,15529,"Age, years, Male sex",0.0004453255429224462
wc,insulin_resistance,OR,3.32366652592366,3.11959045178754,3.54109276402472,1.41404769811282e-203,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.6890933279654457e-202
height,insulin_resistance,OR,1.12945164102406,1.0518226724002,1.2128099563598,0.0008303949302801,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0013305964260448189
weight,insulin_resistance,OR,3.04363815855991,2.85443750790269,3.24537959391114,1.94141637217205e-179,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.5799311323507647e-178
whtr,insulin_resistance,OR,3.31666997844829,3.10794838910544,3.53940875739781,5.756280601284841e-196,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3426238594520005e-194
fat_kg,insulin_resistance,OR,2.512348201917,2.29990138604027,2.74441918509503,6.02336028354419e-65,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.9876456613989925e-64
lean_kg,insulin_resistance,OR,2.4854596859839,2.17821942259437,2.83603652899828,7.543623292590041e-35,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.1183851216551787e-34
asmm_kg,insulin_resistance,OR,2.16416449607252,1.89730092486566,2.46856358138993,8.66838836895182e-27,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.068348124165659e-26
asmi,insulin_resistance,OR,2.00783952329637,1.79681657545011,2.243645570946,6.362390787738159e-30,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3788047085364962e-29
bodyfat_pct,insulin_resistance,OR,2.83221477943413,2.52433292734283,3.17764763512738,6.49586762423605e-53,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.643064613464868e-52
asm_pct,insulin_resistance,OR,0.329096800134785,0.288159153676751,0.3758502982711,4.58329963673453e-47,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3152971948387556e-46
obesity,insulin_resistance,OR,5.43324156010628,4.9533129292093,5.95967068351129,8.33544553664954e-194,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8818871269281847e-192
overweight,insulin_resistance,OR,5.18712742512588,4.65272479416958,5.78291046962627,1.29433263106876e-146,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8089839391365764e-145
abdominal_obesity,insulin_resistance,OR,5.69462092902024,5.1623618308743,6.28175796033715,3.41452938098757e-185,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.644183690518355e-184
central_obesity,insulin_resistance,OR,5.75348605936792,5.14321109967716,6.43617405426326,1.6815204274301e-153,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.4988670655733386e-152
high_bodyfat,insulin_resistance,OR,3.09973798038689,2.67001418854312,3.59862340368151,1.9674542877444297e-40,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.918113257961237e-40
sarcopenia,insulin_resistance,OR,0.532984708124542,0.416561404545088,0.681946757417022,8.26087395604952e-07,15529,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6056731828480359e-06
sbp,insulin_resistance,OR,1.22071674124326,1.15556134322534,1.28954587403585,1.74532345274405e-12,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.259895495886725e-12
dbp,insulin_resistance,OR,1.13115382951459,1.07736516650952,1.18762795178437,8.11773013739322e-07,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.578721454660349e-06
tg,insulin_resistance,OR,1.48284176121494,1.388448417996,1.58365241394899,3.0022155782702297e-30,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.1345282474965396e-29
tchol,insulin_resistance,OR,0.97975543881722,0.932844730634061,1.02902518325795,0.414073853592861,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.46444844342485875
hdl,insulin_resistance,OR,0.632247136377843,0.596362868359713,0.670290627847861,5.6848183372540795e-49,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.9883477886281895e-48
ldl,insulin_resistance,OR,0.985668929305946,0.900337411414577,1.07908793512499,0.754780779814343,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7890584465734983
nonhdl,insulin_resistance,OR,1.10155160760305,1.04872684659401,1.15703717145577,0.0001204335279292,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00020590625503235066
alt,insulin_resistance,OR,1.60146506490193,1.48860521760672,1.72288147573785,1.750078383832e-34,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.167181474251516e-34
ast,insulin_resistance,OR,1.23683645996127,1.16255603437712,1.31586296355095,2.6495282241855697e-11,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.23355938916605e-11
creatinine,insulin_resistance,OR,1.00901355148543,0.965731425762468,1.0542354943844,0.688397869553381,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7276522498700504
egfr,insulin_resistance,OR,0.97395486815634,0.9024989285036,1.05106837830628,0.497405798890859,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5452422109223796
hemoglobin,insulin_resistance,OR,1.20636169878736,1.12847713602058,1.2896216519132,4.37052556428758e-08,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.001749144690558e-08
platelet,insulin_resistance,OR,1.07810936816746,1.02704443295432,1.13171326617973,0.0024366061640653,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0037279439226055545
wbc,insulin_resistance,OR,1.3428137223384,1.27247822474176,1.41703697386746,8.815344383823801e-26,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.064920327722352e-25
fib4,insulin_resistance,OR,0.98297819486135,0.908875842685795,1.06312225079891,0.667766614710715,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.708395788256367
vitd,insulin_resistance,OR,0.869675306857591,0.80517769552906,0.939339407384947,0.0004196074549334,15529,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0006864177688227751
